productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000CSBP86,BABYBJORN Baby Carrier Original,A3JHC8O59WDHFZ,0/0,2,1355875200,"This carrier puts all the baby's weight on your shoulders and upper back. I can stand it until the baby's about 10 pounds, but after that, it's just plain painful.The pain starts in my shoulders, where the straps start to dig in. Then it moves to my lower back, which is straining to stay straight with 10+ pounds of baby pulling my upper back forward. Then my stomach muscles start to ache too.The only time i ever use this carrier is at the grocery story, where the fact that it is pretty easy to get set up solo is a major benefit. For walks at home when i can take the time to get the it set up, or any time i can borrow another pair of hands, i use theERGOcarrier, which keeps the weight on my hips instead of contorting my spine.",baby products,gear,backpacks carriers
B000CSBP86,BABYBJORN Baby Carrier Original,AZVM4X3FO0CHX,0/0,5,1358726400,My husband and I are very pleased with our BABYBJORN. This product is easy to use and it is gender neutral so either him or I can use it.,baby products,gear,backpacks carriers
B000BF6UVC,BABYBJORN Cover for Baby Carrier,AB95EB4KLN7G7,0/0,5,1355443200,"If you live in a cold climate and do lots of outdoor excursions, this is worth every penny! It keeps them nice and snuggly warm and washes well.",baby products,gear,backpacks carriers
B000056J7L,BABYBJORN Potty Chair,A2M1683Q35ESQU,0/8,1,1347840000,"Great when my son was sitting down... now that he stands... junk. If not right on target, you're going to have a mess every time. Think pee puddle under the chair... and now imagine the smell. Totally gross, and getting rid of ASAP.Skip.",baby products,potty training,potties seats
B000056J7L,BABYBJORN Potty Chair,A2I39WBN2M0Z4I,0/0,4,1354579200,I gave this as a gift at a baby shower. The mother likes it as well as the baby! Simple to use and clean.,baby products,potty training,potties seats
B000056J7L,BABYBJORN Potty Chair,A37FL3KSR2SEVR,0/0,5,1360713600,"Thanks to Amazon's 90 day return policy, we bought 4 different potties for our boy to try. No, he didn't ""use"" them, just sat on them to test durability, comfort, and function.Durability - solid plastic. I'm not going to sit on it, but it handles a 32lb kid no problemComfort - No problem sitting on this potty. the raised back is very nice additionFunction - The most important aspect. The raised lip on the front is a MUST for boys. Other potties we tried the lip was not high enough (or not there), which could be a disaster. Raised back is also helpful for holding and guiding your kid down.Highly recommend this for potty training at home. We have the other brand/styles that have wipe holders, etc but don't use it. Avoid the ""talking"" potties and create your own reward system (M&M;'s work great or there are a ton of potty training apps for phones and tablets). You can also get one of the more basic, smaller potties to keep in your car for trips.",baby products,potty training,potties seats
B00005BUB0,BABYBJORN Safe Step,A2G11YD5NT3X01,0/0,5,1344470400,"This is the second baby bjorn step stool we have purchased. It is simple, it works well, no moving parts for my baby to get into while crawling, and allows my daughter to wash her hands by herself. Wonderful.",baby products,potty training,step stools
B00005BUB0,BABYBJORN Safe Step,A57XB5RMECWU1,01-Jan,5,1356048000,Safe as houses and very cute. Im sitting here trying to think of any cons but really its just well made plastic stool for kids so there's not much more to say,baby products,potty training,step stools
B00005BUB0,BABYBJORN Safe Step,A1J1EMCU26L778,0/0,5,1359072000,"Not that we are using it non-stop, but my son likes to use it here and there. Of course I'm by his side, but so far, step seems stable for our use.",baby products,potty training,step stools
B000056J76,BABYBJORN Toilet Trainer,A38UI278BNPSQV,0/0,5,1351728000,"We ordered this seat for our daughter after she liked the one her cousins had. It is a great size for a little two-year-old learning to sit on the toilet. The front part can get a little messy if they scoot forward after using the bathroom, but the surface is very easy to clean. This is a great little seat.",baby products,diapering,unknown
B000056J76,BABYBJORN Toilet Trainer,A2JK3SC5TUIINA,0/0,5,1358985600,We have been using this seat for about 1 year now and have bought multiples for convenience and for our vacation home. This potty seat sits firmly on a variety of toilets seats keeping our son from wobbling around or falling when he tries to get off the potty. It has no sharp edges or places for his hands or fingers to get stuck. The center front is molded to have a cup like piece that helps greatly to keep him from peeing all over (since he must pee sitting down until he is tall enough to stand) I do wipe the from cup part down after he uses it but I found any mess to be minimal and definitely easy compared to cleaning out a floor sitting potty seat. We had one of those but retired it because it was so awful to clean!,baby products,diapering,unknown
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,A2CY5IPF97617L,0/0,5,1347148800,"I need a raelly powerful dryer for my hair.I have extreemly resiliant curly hair.I just have to wear it straight.After my last dryer caught fire I was worried that I may not find another one that could straighten my hair.After trying two out, I found this one on Amazon.Best dryer I have had since moving from the UK.Would recommend to everyone .It really does straighten my hair.Believe me that is a hard task.Now I just need to find a hairdresser that can do the same when I get my hair done!",beauty,hair care,styling tools
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,AQBBUWQV1HOCU,0/0,5,1347580800,This is a great product. Usually drying my hair takes me forever but with this dryer it takes 5 minutes.,beauty,hair care,styling tools
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,A1U0VRFX7DFWU2,0/0,5,1347840000,i will recomend this blow dryer to anyone! is wonderfull powerfull just what i wanted! :D i have natural afro hair and i can meke my hair silky and smooth with this marvelos dryer!,beauty,hair care,styling tools
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,A29RD823CSCS0Z,0/0,5,1353110400,"This is a little heavier than I had expected... but I still love it! You should definitely get it, you'll love it too.",beauty,hair care,styling tools
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,AJ66T51X745DU,0/0,5,1356048000,"So far I have been amazed by this dryer. I have never wanted to spend the extra cash for a pro dryer, but after nearly dying from electrocution from my last cheapo drugstore unit, and almost burning down the house with the one before that, I decided to go for it. A world of difference. Powerful force of air that blows right through my long hair without crisping it. The horrifying whine made by any other dryer I have owned is a low frequency hum from this Baby(liss). Drying time is less than half of what it used to be. Sexy rubberized matte black finish is oh so appealing. Buy this one!",beauty,hair care,styling tools
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,A2Q2I80MT2IV73,0/0,5,1359331200,My sister recommended this product to me and I do like it. Mind you I have super long thick hair and this dryer makes it a good experience for me.,beauty,hair care,styling tools
B000ASDGK8,BaByliss Pro BAB2000 Ceramix Xtreme Dryer,A290B8VFCVJMPK,01-Feb,3,1359936000,"There are a few design flaws in this dryer that aren't so annoying that I returned it, but are bad enough that I wouldn't buy it again.Firstly, the temperature and on/off switches are not raised at all so it's difficult to move them--especially when you are right out of the shower and have lotion and/or hair gel on your hands. I usually have to wrap my hand in a t-shirt to switch between hot and cool. Another thing that annoys me is that the handle vibrates when it's on. This is the first hair dryer I've bought that is any fancier than a $20 one from Target, so maybe all these higher powered ones do that--but the constant tingling when I dry my hair bugs me.The dryer has a ton of power, but I find that when I use the highest power setting, it just blows my hair around like crazy and gets it all tangled. I usually have to stop mid-dry to brush all the tangles out. And even though it's so powerful, I don't feel like my actual dry time is shortened.",beauty,hair care,styling tools
B000ASDX3S,"BaByliss Pro BAB2590 Porcelain Ceramic Straightening Iron with Removable Comb, 1.5 Inch",A2LRP9XM2IMDEC,0/0,4,1351555200,"I was very surprised by the quality of this flat iron, especially by the low price. I have very curly hair that snarls and can be unmanageably hard to style. I like the fact there is a comb, which is very helpful if you have curly hair. I am only giving it 4 stars as there needs to be a comb on both sides of the iron so it will do a better job to go through the hair and iron better.",beauty,hair care,styling tools
B000ASDX3S,"BaByliss Pro BAB2590 Porcelain Ceramic Straightening Iron with Removable Comb, 1.5 Inch",AL7ALZAG4D7A7,0/0,5,1357689600,"Loved this product. I bought 2...gave one to each of my younger daughters. At first they were not thrilled, not sure why. The second time they tried it they changed their mind and they really liked it. I decided to try it myself. I already have a very expensive AMIKA flat iron so I wanted to see the difference. I can honestly say that I like this BaByliss BETTER!! I LOVE the comb attachment!!! What a great feature! I know my girls are NOT going to like me always using their flat iron, but I just can't help it :)",beauty,hair care,styling tools
